,ID,TOPONYME,geometry
1,BDCAEROD0000000017183215,aéroport de saint-nazaire-montoir,"POLYGON ((-2.1636438150826267 47.30725734956012, -2.16738648473955 47.30686774656655, -2.167802097748358 47.309446562054106, -2.1718435842560035 47.30852294787725, -2.1719996187435466 47.30974203705922, -2.173569425334783 47.31028456827142, -2.1735513151394685 47.31163682921549, -2.169653389499441 47.3147535755559, -2.164616284072493 47.319284079763115, -2.1636776240480966 47.318987573854976, -2.1624260248410083 47.318279174231, -2.159164368443657 47.31936078402687, -2.159583588596845 47.32040848110165, -2.1551680895670517 47.321634225477915, -2.153804895417993 47.322759360271164, -2.153028162068624 47.32233919428836, -2.15846174300143 47.319352348997164, -2.156080764612748 47.3164179824472, -2.1527015509116936 47.31703551858197, -2.1524333818710844 47.31637082041327, -2.1407101258054904 47.3187631246695, -2.139105774081858 47.319076917278316, -2.1389683967182638 47.31980291535725, -2.137756221202473 47.31972401553002, -2.13814281459402 47.31848358142525, -2.1387732842845444 47.31809929592075, -2.137738943938575 47.317300726019376, -2.130051869597153 47.31885986648522, -2.1281118503635414 47.31530376039513, -2.146153715131519 47.3113161920919, -2.143424204455879 47.30910706442934, -2.153072798613531 47.30742549725533, -2.154890969659906 47.30699462651928, -2.156383787791774 47.30647715612155, -2.159989744851617 47.30524583889983, -2.161247599321896 47.30665676090448, -2.16174710210317 47.30707838573374, -2.162233320534162 47.307348134477955, -2.1636438150826267 47.30725734956012))"
2,BDCAEROD0000000017183216,aéroport de la baule-escoublac,"POLYGON ((-2.347895908505885 47.281571233204374, -2.350016905886834 47.28235036271117, -2.350382984060569 47.282750328282845, -2.350851078169388 47.28310948884169, -2.3512896204459386 47.28342489678988, -2.351951839983021 47.283722752833526, -2.351318738174698 47.284514453243986, -2.35084471457233 47.285146311340604, -2.350656581512317 47.28556013930159, -2.3505421806189872 47.285915520720565, -2.3509398240743202 47.2862328192089, -2.352247569011659 47.28709909796158, -2.353816620983621 47.287314449466194, -2.3547182771911 47.28597164125895, -2.355660275200332 47.28614917214942, -2.3546624758527277 47.287604709757105, -2.357318801923036 47.28813700904678, -2.3558314624102112 47.28915229852106, -2.357202624561537 47.28968264028031, -2.3562528197246726 47.29092843630424, -2.3553692683682232 47.29051360287375, -2.3549219396041305 47.29130665920334, -2.345603093853542 47.28926097694633, -2.342749243675863 47.28872849706427, -2.3409240511846305 47.28860420565338, -2.3389125860931252 47.28787399828604, -2.3363795907085483 47.28752599301137, -2.3370855846894756 47.28575834444006, -2.337345050909808 47.28554066703682, -2.3380370516354056 47.28543209256999, -2.3417104693130595 47.286247218085066, -2.343740583686801 47.28568711490406, -2.3441336466241802 47.28473419223155, -2.3442439495209375 47.28432396682126, -2.344742450130951 47.28381733329245, -2.34689920857124 47.28213426157735, -2.347895908505885 47.281571233204374))"
3,BDCAEROD0000000017183214,aéroport d'ancenis,"POLYGON ((-1.1858866521547253 47.40940825295233, -1.1830365893402364 47.4087752840715, -1.1797393284193818 47.40875780436842, -1.1749658359170867 47.408898746713206, -1.1750541138818624 47.40948602967363, -1.1688372696291354 47.410789153225494, -1.1683889973785482 47.410199456614244, -1.168074042193054 47.409531057824104, -1.1677733212362686 47.408653010665475, -1.173857014733181 47.40746739946764, -1.1745385440762788 47.40677313542395, -1.174676554964108 47.40598841615167, -1.1879229846786563 47.40314992666101, -1.187491529381409 47.40418683840074, -1.1890460699152217 47.40433543945884, -1.188961601057416 47.40513988914924, -1.188703294384303 47.406115573221555, -1.188635517210603 47.406369525527914, -1.1892995773977832 47.40650694962756, -1.1881874870914093 47.407856866799094, -1.1858470145081552 47.407779833779266, -1.1858866521547253 47.40940825295233))"
4,BDCAEROD0000000017183181,aéroport de laval-entrammes,"POLYGON ((-0.7376911117354988 48.024644397312485, -0.7386871342284228 48.02631094956325, -0.7414200408476033 48.02668892064506, -0.7432384205489467 48.028890542424726, -0.7468065201916774 48.030704886746435, -0.7453438738167754 48.031616334540864, -0.7507431246135489 48.03583893516063, -0.7523432361776279 48.03726359560768, -0.7491400422102223 48.03894049577762, -0.7427183469185105 48.033539542838135, -0.7409074125968854 48.03467552277522, -0.7416243578200674 48.03662749892726, -0.7402813414781156 48.03706840157178, -0.7352296334951195 48.02613160453832, -0.7376911117354988 48.024644397312485))"
5,BDCAEROD0000000017183180,aérodrome de la flèche-thorée-les-pins,"POLYGON ((0.0029989154811848 47.68797739353187, -0.0033938846963466 47.68850596326748, -0.0034881927802128 47.68852245524361, -0.0062467780155417 47.68852089523067, -0.0076963352648469 47.69087593518923, -0.0105513891199473 47.69092673892274, -0.0122638132439067 47.692286857895176, -0.0116596599299298 47.69247896718206, -0.010176220893214 47.69271623695132, -0.0104950717053995 47.69389698454727, -0.0061158945169045 47.69369712745878, -0.0051242320719002 47.69508541882031, -0.0044258901580534 47.69528801667022, -0.0035603868694641 47.695602091077596, -0.0034681448545212 47.69562247542486, -0.0025300237926816 47.695524075565345, -0.0002028928292659 47.6953280173714, 0.0032687382138659 47.69577554800315, 0.0040570339592645 47.69575522023978, 0.0051317688497026 47.69555217400035, 0.0041600961259439 47.69399335259507, 0.0090476008285778 47.69410048957296, 0.0092511872891583 47.69308788739891, 0.0035958261236233 47.69197568852604, 0.0045468746840631 47.688252161832644, 0.0029989154811848 47.68797739353187))"
6,BDCAEROD0000000017183182,aérodrome de châteaubriant-pouancé,"POLYGON ((-1.1835162412728832 47.73720515998203, -1.196568190412087 47.73980741737244, -1.1963247170405535 47.741345695670624, -1.1950320701370605 47.74118656826899, -1.1953440589433975 47.74046603785951, -1.1943118238479014 47.74038949596548, -1.194298549460837 47.74098394177576, -1.1902394252165582 47.74035971969432, -1.1881681128738828 47.74032305237453, -1.1877261811124784 47.741515995951275, -1.185714804021938 47.74117159206623, -1.1838820339371083 47.74111008668287, -1.1839244425280242 47.740136953562725, -1.1858069416194774 47.7401516115277, -1.1856257618948325 47.739428030888995, -1.1833530620099613 47.739361533396774, -1.1835162412728832 47.73720515998203))"
7,BDCAEROD0000000017183179,aérodrome du mans-arnage,"POLYGON ((0.1992714833798054 47.93995375012105, 0.1985172328295482 47.94106500456494, 0.1965312596444689 47.94184699518112, 0.198398452031966 47.94432831982818, 0.1984749277495565 47.94442829905849, 0.19723326544203 47.94466703343047, 0.1964843185936433 47.94466176970189, 0.1955062868683106 47.94467984882168, 0.1931934307743599 47.94489836678185, 0.1974517015241866 47.95415277407457, 0.1979094944515592 47.955078603577896, 0.1978431380078006 47.955725383087, 0.198713992411594 47.95705457695394, 0.1998300769892803 47.95693980016602, 0.2067894863425007 47.956068064260165, 0.2064693522884265 47.95237380718921, 0.2065878090289392 47.95142299283591, 0.2062747550594379 47.95057177931031, 0.2065007514680302 47.949945900957246, 0.2068769752334383 47.949241647902994, 0.2070015815135198 47.94847918295049, 0.2072395194293386 47.94757533118992, 0.207695563141303 47.94688197759701, 0.2074131284957932 47.943260638943556, 0.2058834555382245 47.94298923336598, 0.20454102101856 47.94308156555004, 0.2037039174788945 47.94357943389915, 0.2022310931799042 47.94426297111941, 0.201618823411693 47.94349646403162, 0.1999506374330585 47.94270118699839, 0.1998854088470827 47.94101748063564, 0.1995394939007782 47.94030953804599, 0.1992714833798054 47.93995375012105))"
8,BDCAEROD0000000017183213,aéroport de nantes-atlantique,"POLYGON ((-1.6209947719841618 47.15992089966366, -1.620243000454059 47.16082030564954, -1.6194321523360473 47.16147857085799, -1.6184908293288058 47.16214204043086, -1.6171538508803092 47.162817691570375, -1.6152908967194228 47.163512514657725, -1.6130841972967882 47.16403884913407, -1.6089460007244523 47.164693536830704, -1.6058683591727057 47.163249686109864, -1.6039585047481835 47.165468460676735, -1.6008757783755179 47.16594285057443, -1.6000949018121797 47.16610467669971, -1.5994761730749123 47.16576585324821, -1.5988433254457926 47.16524632307512, -1.5978326464879586 47.16406544979435, -1.5974597042808503 47.16349229236085, -1.5960828154960418 47.162729075485274, -1.597410246038188 47.15992757307702, -1.5987322807311901 47.15762136034968, -1.5989074855062648 47.15694884963945, -1.6021701111091526 47.15193747640151, -1.6047624448656337 47.150191135330026, -1.6064098681091632 47.14925254134855, -1.6083527489892004 47.14838421093771, -1.611601410262169 47.148038231930315, -1.6171113173333933 47.140769566650285, -1.6200774079201594 47.139631977636235, -1.6228770117029152 47.13678836815312, -1.6226018956777541 47.136293437835036, -1.6207614421124759 47.13639228048976, -1.6205477966963688 47.13564327501008, -1.6237874830806223 47.13554077493258, -1.6252010179704952 47.13341178051809, -1.626368133734115 47.133659972378666, -1.6247866810792562 47.135480056093584, -1.6270277453879622 47.1375818460385, -1.6233364691307048 47.13747523174001, -1.6206937447349632 47.1410069965143, -1.6222103632530067 47.141521736425915, -1.6173014234348357 47.14780711508003, -1.6176157060973526 47.149389908140456, -1.6225240535063405 47.154175510197334, -1.6224817956636866 47.154483823864076, -1.6225311327885812 47.15605826028525, -1.6224428251273084 47.15664617987344, -1.6222562834937033 47.157337227918454, -1.6217928645705142 47.158560602553486, -1.6209947719841618 47.15992089966366))"
9,BDCAEROD0000000248914376,hélistation de beauvoir-sur-mer,"POLYGON ((-2.0881621145322 46.89053386175474, -2.087457583487544 46.89048743263061, -2.087479271279003 46.89014452390121, -2.088214111465137 46.89019141640392, -2.0881621145322 46.89053386175474))"
10,BDCAEROD0000000298402448,hélistation de challans,"POLYGON ((-1.8307760969819868 46.853520183106426, -1.8304439424090377 46.85352602180898, -1.83043930814761 46.853282658688485, -1.8308134354853125 46.85329039127382, -1.8307760969819868 46.853520183106426))"
11,BDCAEROD0000000017183240,aérodrome de la roche-sur-yon-les ajoncs,"POLYGON ((-1.3817176387054104 46.69589243019562, -1.3849688406898093 46.69710189324709, -1.3848345650157956 46.70066374426891, -1.3868638442650463 46.70103882562117, -1.3872601280856982 46.70071975436952, -1.3916054042191033 46.70165901771679, -1.3913038468783712 46.70220894668375, -1.3921607927273825 46.70249626522223, -1.391572266451119 46.704019415565874, -1.3914815392586521 46.70459914518534, -1.3919536561863908 46.70612405498703, -1.3862983937703448 46.705200641799934, -1.3824501178947186 46.70806400967416, -1.3747737399839375 46.70457589112535, -1.3739771823361702 46.702890161022886, -1.3680942637161573 46.701865442119676, -1.3677827720165248 46.70038935019058, -1.3680373357848201 46.69913878481936, -1.36850057594065 46.69825000264611, -1.3692753797423172 46.69732409437537, -1.3771788352043182 46.69860708254792, -1.3795419078653943 46.6992869784339, -1.380130529688584 46.6988983613735, -1.3808229384402104 46.69906489227702, -1.3805906544689603 46.69607347327029, -1.3817176387054104 46.69589243019562))"
12,BDCAEROD0000000017183264,aérodrome des sables-d'olonne-talmont,"POLYGON ((-1.7293337877908384 46.47351368988776, -1.7299051200110644 46.47434969275081, -1.7251022501525908 46.47586380750768, -1.728492598835609 46.47707563218027, -1.7277220904280333 46.4779320350857, -1.7237348521096736 46.47641743543789, -1.7207343356621652 46.477442714015204, -1.7201020293638443 46.47665519654473, -1.7222151229760037 46.475967033073374, -1.7201881138801478 46.47519209662027, -1.7211026699474583 46.47433971292068, -1.723827797531001 46.475396057736425, -1.7293337877908384 46.47351368988776))"
13,BDCAEROD0000000017183241,aérodrome de l'île d'yeu,"POLYGON ((-2.3872608992394597 46.71234163098597, -2.3925090127783832 46.71646842986644, -2.394543754546873 46.71456404911031, -2.3956954755328788 46.71544394529417, -2.3937057862661164 46.717563732655705, -2.3974287445325446 46.721005786345884, -2.3960006707873007 46.72176795141053, -2.3922866101817113 46.71856008881007, -2.391200181087508 46.71992073419026, -2.389973780717912 46.719385453519216, -2.3905731938945327 46.71860367091237, -2.3880584852383975 46.7166713920145, -2.3892619592720066 46.71619785717615, -2.3857570448846412 46.7132778101686, -2.3872608992394597 46.71234163098597))"
14,BDCAEROD0000000017183263,aérodrome de fontenay-le-comte,"POLYGON ((-0.801204897013166 46.43925625225505, -0.8014537558931953 46.44131150388885, -0.7919329318042063 46.4417634380241, -0.792362420066428 46.44312034635476, -0.7892869950884734 46.44332165309847, -0.7892325254425527 46.442143403209556, -0.7870714083755974 46.44215833551402, -0.7866054816747176 46.440180589199315, -0.801204897013166 46.43925625225505))"
15,BDCAEROD0000000017183239,aérodrome de montaigu-saint-georges,"POLYGON ((-1.3324294964000678 46.92816951270045, -1.334448253923809 46.93154531209801, -1.3229021192519927 46.93479626711457, -1.321814786563605 46.93290381555652, -1.3225953147102323 46.93201428993815, -1.3274766385698222 46.9293719872992, -1.3324294964000678 46.92816951270045))"
16,BDCAEROD0000000315531682,hélistation de l'île d'yeu port joinville,"POLYGON ((-2.3507503022677274 46.7285330024985, -2.3504053270880494 46.72845524321816, -2.3505186767856316 46.728220724144954, -2.350852247408326 46.72830262517581, -2.3507503022677274 46.7285330024985))"
17,BDCAEROD0000000315531697,hélistation de saint-jean-de-monts,"POLYGON ((-2.1286213752987604 46.81361746582099, -2.128230457519291 46.81365296672424, -2.1281661186865546 46.81337612932269, -2.128564971992169 46.813341176494326, -2.1286213752987604 46.81361746582099))"
18,BDCAEROD0000000316156688,hélistation du centre hospitalier de cholet,"POLYGON ((-0.8974619517258748 47.041576394222545, -0.8970830077215362 47.04147831488468, -0.8972448015294096 47.04125380550396, -0.897602242535869 47.041346300463786, -0.8974619517258748 47.041576394222545))"
19,BDCAEROD0000000316265487,hélistation du centre hospitalier de saumur,"POLYGON ((-0.0596552918869871 47.24553760184247, -0.0593006385716519 47.24553615272176, -0.0593030746389099 47.24530004322752, -0.0596579312506671 47.24530509067706, -0.0596552918869871 47.24553760184247))"
20,BDCAEROD0000000316265491,hélistation du centre hospitalier d'angers,"POLYGON ((-0.5542271629587671 47.49023503875349, -0.5541115090532408 47.4904151805043, -0.5538415133164829 47.49033331503851, -0.5539560204863467 47.490155911806724, -0.5542271629587671 47.49023503875349))"
21,BDCAEROD0000000316265506,aérodrome de soucelles,"POLYGON ((-0.4177279257827851 47.57899228164376, -0.4163539088809179 47.57932715612825, -0.4080705244059383 47.582082295695216, -0.4075771244365498 47.582112929468074, -0.4062799193576546 47.58248507874359, -0.4060836691175944 47.5819970831301, -0.4063659586763078 47.581621246416745, -0.4069517131907989 47.58155638619574, -0.4071925831704939 47.58126194275118, -0.4082602346109789 47.58100730900355, -0.4086705108010124 47.58115569028879, -0.4130810618092922 47.5797031832854, -0.4151559683746338 47.57860542893104, -0.4145768682070317 47.5776493405093, -0.4151780302682191 47.577472266124765, -0.4158733513885461 47.578392513028206, -0.4160880662492901 47.578418658738755, -0.416505014977562 47.5771937409642, -0.4160749678490598 47.57711083607735, -0.4160847778331101 47.57653573051261, -0.4172424151038229 47.57656578335563, -0.4173766882226508 47.5768330406046, -0.4171586686288929 47.57821160522947, -0.4199751283717545 47.57763441352597, -0.4202190993579442 47.578138109019, -0.418992867260344 47.578493007820136, -0.418582640427637 47.578345561909444, -0.4175872513536065 47.57864592720131, -0.4177279257827851 47.57899228164376))"
22,BDCAEROD0000000352872732,aérodrome de beauvoir fromentine,"POLYGON ((-2.092883488593648 46.89129391973358, -2.089604273776321 46.89136959299508, -2.0893850891340393 46.891138392539894, -2.0879791366842944 46.89085503370224, -2.084253590460452 46.891152399239196, -2.0842623607265436 46.89007022712891, -2.084774100125434 46.889997982591964, -2.0852657961588403 46.88885927199134, -2.0888728234937575 46.889261837025956, -2.088670850877938 46.89044368787817, -2.092915703416781 46.89086753588791, -2.092883488593648 46.89129391973358))"
